t_seconds,phase,pan_deg,tilt_deg,roll_deg,quaternion_w,quaternion_x,quaternion_y,quaternion_z,mode,generation
10.777113051000924,motion,-66.3,-99.5,17.3,0.3264019622451642,0.6600018406344952,-0.4894127896593559,-0.46726272130294316,1,1000000
10.894765192000705,motion,-66.3,-99.5,17.2,0.326697534080399,0.6596344223112748,-0.4900391634649128,-0.4669183744493953,1,1000000
11.008636357999421,motion,-66.3,-99.5,17.1,0.3269878231113426,0.6592678828710866,-0.4906647656245433,-0.46657572796513164,1,1000000
11.125070174000939,motion,-66.3,-99.5,17.1,0.3272853877195784,0.6589008737869553,-0.4912920871213721,-0.4662252659819693,1,1000000
11.243646921999243,motion,-66.3,-99.5,16.9,0.32757612348133003,0.6585309957826783,-0.49191375493599454,-0.4658880430137576,1,1000000
11.356532226000127,motion,-66.3,-99.5,16.8,0.32787467482010774,0.6581638144768255,-0.4925418859721508,-0.4655331153504767,1,1000000
11.469648244999917,motion,-66.3,-99.5,16.7,0.3281579632046558,0.6577928699104647,-0.49317330397932174,-0.46518919132160186,1,1000000
11.581213138999374,motion,-66.3,-99.4,16.6,0.3287588535778458,0.6570447443166869,-0.4944262621874797,-0.4644916483848958,1,1000000
11.708277322000868,motion,-66.3,-99.4,16.4,0.32905179666465884,0.6566765390358199,-0.49505423604293686,-0.4641359085091797,1,1000000
11.821947521999391,motion,-66.3,-99.4,16.3,0.32934210180247697,0.6563034154597305,-0.495679728247228,-0.4637900536244536,1,1000000
11.94124674700106,motion,-66.3,-99.5,16.3,0.329636098077908,0.6559304617350935,-0.4963040368784164,-0.4634410158694914,1,1000000
12.053703581999798,motion,-66.3,-99.5,16.2,0.3299223503055787,0.655555491129343,-0.4969352363682083,-0.46309136428428666,1,1000000
12.166907976999937,motion,-66.3,-99.5,16.1,0.330214949011415,0.6551821858628935,-0.49755746359623554,-0.46274286725674174,1,1000000
12.291608720001022,motion,-66.3,-99.5,15.9,0.3307971458401324,0.6544357146664046,-0.4988043307838774,-0.4620404563069586,1,1000000
12.409085270001015,motion,-66.3,-99.5,15.8,0.3310912783427066,0.6540530793418661,-0.49944042192680077,-0.4616843074595392,1,1000000
12.52527378600098,motion,-66.3,-99.5,15.7,0.33138102605214037,0.6536800326896466,-0.5000614570999247,-0.4613323851179252,1,1000000
12.708036411999274,motion,-66.3,-99.5,15.5,0.33195957623541217,0.6529229299476039,-0.5013148200985779,-0.46062776560230534,1,1000000
12.84651906399995,motion,-66.3,-99.5,15.4,0.3322520187228287,0.6525439484866726,-0.5019397035590291,-0.46027331591034243,1,1000000
13.001730121000946,motion,-66.3,-99.5,15.2,0.3328387065083726,0.6517822593352981,-0.503183770589269,-0.4595697715050169,1,1000000
13.1505782990007,motion,-66.3,-99.5,15.1,0.33312995559931324,0.6513958844400536,-0.5038150893623492,-0.45921475384374105,1,1000000
13.267514082999696,motion,-66.3,-99.5,15,0.33341375334777984,0.6510232157622213,-0.5044316701096505,-0.45886025302650746,1,1000000
13.38451607800016,motion,-66.3,-99.5,14.8,0.33400980491010906,0.6502497378097456,-0.5056789195333844,-0.45815014901429085,1,1000000
13.503706506000526,motion,-66.3,-99.5,14.7,0.3343012703877928,0.6498621843982298,-0.5062982550459864,-0.45780331895220966,1,1000000
